AREA,MAINTRAVELWORK,AGE,Value,Flags
999024,9999,3,2700,
999024,6,3,21,
999024,10,3,75,
999024,12,3,0,
999024,16,3,30,
999025,9999,3,1458,
999025,6,3,0,
999025,10,3,48,
999025,12,3,0,
999025,16,3,30,
999026,9999,3,255,
999026,6,3,3,
999026,10,3,15,
999026,12,3,0,
999026,16,3,0,
999027,9999,3,330,
999027,6,3,0,
999027,10,3,6,
999027,12,3,0,
999027,16,3,9,
999028,9999,3,1377,
999028,6,3,6,
999028,10,3,48,
999028,12,3,0,
999028,16,3,24,
999029,9999,3,276,
999029,6,3,0,
999029,10,3,9,
999029,12,3,0,
999029,16,3,12,
999030,9999,3,3876,
999030,6,3,15,
999030,10,3,108,
999030,12,3,0,
999030,16,3,66,
999031,9999,3,3186,
999031,6,3,18,
999031,10,3,81,
999031,12,3,0,
999031,16,3,45,
999032,9999,3,723,
999032,6,3,0,
999032,10,3,18,
999032,12,3,0,
999032,16,3,12,
999033,9999,3,3390,
999033,6,3,9,
999033,10,3,144,
999033,12,3,0,
999033,16,3,78,
999034,9999,3,720,
999034,6,3,3,
999034,10,3,27,
999034,12,3,0,
999034,16,3,9,
999035,9999,3,1329,
999035,6,3,0,
999035,10,3,60,
999035,12,3,0,
999035,16,3,45,
999036,9999,3,549,
999036,6,3,0,
999036,10,3,27,
999036,12,3,0,
999036,16,3,9,
999037,9999,3,1563,
999037,6,3,3,
999037,10,3,54,
999037,12,3,0,
999037,16,3,24,
999038,9999,3,780,
999038,6,3,0,
999038,10,3,24,
999038,12,3,0,
999038,16,3,12,
999039,9999,3,2031,
999039,6,3,9,
999039,10,3,39,
999039,12,3,0,
999039,16,3,27,
999040,9999,3,3435,
999040,6,3,39,
999040,10,3,183,
999040,12,3,3,
999040,16,3,54,
999041,9999,3,825,
999041,6,3,0,
999041,10,3,36,
999041,12,3,0,
999041,16,3,18,
999042,9999,3,1914,
999042,6,3,3,
999042,10,3,66,
999042,12,3,0,
999042,16,3,33,
999043,9999,3,2694,
999043,6,3,9,
999043,10,3,66,
999043,12,3,0,
999043,16,3,42,
999044,9999,3,2622,
999044,6,3,30,
999044,10,3,33,
999044,12,3,0,
999044,16,3,48,
999045,9999,3,2553,
999045,6,3,42,
999045,10,3,60,
999045,12,3,3,
999045,16,3,36,
999046,9999,3,5673,
999046,6,3,234,
999046,10,3,162,
999046,12,3,18,
999046,16,3,108,
999047,9999,3,9243,
999047,6,3,948,
999047,10,3,1023,
999047,12,3,9,
999047,16,3,261,
999048,9999,3,1269,
999048,6,3,0,
999048,10,3,30,
999048,12,3,0,
999048,16,3,15,
999049,9999,3,600,
999049,6,3,0,
999049,10,3,15,
999049,12,3,0,
999049,16,3,3,
999050,9999,3,615,
999050,6,3,3,
999050,10,3,18,
999050,12,3,0,
999050,16,3,6,
999051,9999,3,2586,
999051,6,3,6,
999051,10,3,60,
999051,12,3,3,
999051,16,3,75,
999052,9999,3,2994,
999052,6,3,18,
999052,10,3,141,
999052,12,3,0,
999052,16,3,90,
999053,9999,3,2409,
999053,6,3,0,
999053,10,3,117,
999053,12,3,6,
999053,16,3,45,
999054,9999,3,192,
999054,6,3,0,
999054,10,3,6,
999054,12,3,0,
999054,16,3,3,
999055,9999,3,477,
999055,6,3,0,
999055,10,3,27,
999055,12,3,3,
999055,16,3,12,
999056,9999,3,900,
999056,6,3,6,
999056,10,3,33,
999056,12,3,0,
999056,16,3,12,
999057,9999,3,387,
999057,6,3,3,
999057,10,3,30,
999057,12,3,0,
999057,16,3,6,
999058,9999,3,573,
999058,6,3,3,
999058,10,3,9,
999058,12,3,0,
999058,16,3,12,
999059,9999,3,3837,
999059,6,3,21,
999059,10,3,78,
999059,12,3,0,
999059,16,3,36,
999060,9999,3,12321,
999060,6,3,369,
999060,10,3,318,
999060,12,3,6,
999060,16,3,204,
999062,9999,3,3702,
999062,6,3,27,
999062,10,3,45,
999062,12,3,0,
999062,16,3,33,
999063,9999,3,1455,
999063,6,3,3,
999063,10,3,51,
999063,12,3,0,
999063,16,3,24,
999064,9999,3,1899,
999064,6,3,12,
999064,10,3,72,
999064,12,3,0,
999064,16,3,24,
999065,9999,3,297,
999065,6,3,0,
999065,10,3,33,
999065,12,3,0,
999065,16,3,3,
999066,9999,3,372,
999066,6,3,0,
999066,10,3,9,
999066,12,3,0,
999066,16,3,6,
999067,9999,3,105,
999067,6,3,0,
999067,10,3,6,
999067,12,3,3,
999067,16,3,6,
999068,9999,3,1203,
999068,6,3,0,
999068,10,3,75,
999068,12,3,0,
999068,16,3,18,
999069,9999,3,948,
999069,6,3,0,
999069,10,3,45,
999069,12,3,0,
999069,16,3,15,
999070,9999,3,1749,
999070,6,3,33,
999070,10,3,84,
999070,12,3,3,
999070,16,3,33,
999071,9999,3,5076,
999071,6,3,159,
999071,10,3,312,
999071,12,3,0,
999071,16,3,72,
999072,9999,3,663,
999072,6,3,0,
999072,10,3,33,
999072,12,3,3,
999072,16,3,9,
999073,9999,3,1500,
999073,6,3,3,
999073,10,3,54,
999073,12,3,12,
999073,16,3,42,
999074,9999,3,681,
999074,6,3,3,
999074,10,3,21,
999074,12,3,0,
999074,16,3,3,
999075,9999,3,2181,
999075,6,3,12,
999075,10,3,57,
999075,12,3,3,
999075,16,3,36,
182900,9999,4,15,
182900,16,4,0,
183000,9999,4,24,
183000,16,4,0,
183100,9999,4,48,
183100,16,4,0,
183200,9999,4,162,
183200,16,4,0,
183300,9999,4,69,
183300,16,4,0,
183400,9999,4,15,
183400,16,4,3,
183500,9999,4,39,
183500,16,4,0,
183600,9999,4,36,
183600,16,4,0,
183700,9999,4,21,
183700,16,4,0,
183800,9999,4,15,
183800,16,4,0,
183900,9999,4,24,
183900,16,4,0,
184000,9999,4,30,
184000,16,4,0,
184100,9999,4,96,
184100,16,4,0,
184200,9999,4,39,
184200,16,4,0,
184300,9999,4,24,
184300,16,4,0,
184400,9999,4,30,
184400,16,4,0,
184500,9999,4,18,
184500,16,4,3,
184600,9999,4,75,
184600,16,4,0,
184700,9999,4,12,
184700,16,4,0,
184800,9999,4,18,
184800,16,4,0,
184900,9999,4,27,
184900,16,4,0,
185000,9999,4,30,
185000,16,4,0,
185100,9999,4,,c
185100,16,4,,c
185200,9999,4,30,
185200,16,4,0,
185300,9999,4,57,
185300,16,4,0,
185400,9999,4,21,
185400,16,4,0,
185500,9999,4,102,
185500,16,4,0,
185600,9999,4,81,
185600,16,4,0,
185700,9999,4,72,
185700,16,4,0,
185800,9999,4,78,
185800,16,4,0,
185900,9999,4,81,
185900,16,4,0,
186000,9999,4,96,
186000,16,4,0,
186100,9999,4,99,
186100,16,4,0,
186200,9999,4,21,
186200,16,4,0,
186300,9999,4,3,
186300,16,4,,c
186400,9999,4,15,
186400,16,4,0,
186500,9999,4,15,
186500,16,4,0,
186600,9999,4,15,
186600,16,4,0,
186700,9999,4,117,
186700,16,4,0,
186800,9999,4,21,
186800,16,4,0,
186900,9999,4,,c
186900,16,4,,c
187000,9999,4,51,
187000,16,4,0,
187100,9999,4,48,
187100,16,4,0,
187200,9999,4,54,
187200,16,4,0,
187300,9999,4,48,
187300,16,4,0,
187400,9999,4,81,
187400,16,4,0,
187500,9999,4,63,
187500,16,4,0,
187600,9999,4,0,
187600,16,4,0,
187700,9999,4,57,
187700,16,4,0,
187800,9999,4,54,
187800,16,4,0,
187900,9999,4,66,
187900,16,4,0,
188000,9999,4,60,
188000,16,4,0,
188100,9999,4,,c
188100,16,4,,c
188200,9999,4,45,
188200,16,4,0,
188300,9999,4,51,
188300,16,4,0,
188400,9999,4,30,
188400,16,4,0,
188500,9999,4,45,
188500,16,4,0,
188600,9999,4,222,
188600,16,4,3,
188700,9999,4,117,
188700,16,4,0,
188800,9999,4,39,
188800,16,4,0,
188900,9999,4,39,
188900,16,4,0,
189000,9999,4,69,
189000,16,4,3,
189100,9999,4,90,
189100,16,4,0,
189200,9999,4,57,
189200,16,4,0,
189300,9999,4,18,
189300,16,4,0,
189400,9999,4,30,
189400,16,4,0,
189500,9999,4,6,
189500,16,4,,c
189600,9999,4,9,
189600,16,4,0,
189700,9999,4,96,
189700,16,4,0,
189800,9999,4,3,
189800,16,4,,c
189900,9999,4,3,
189900,16,4,,c
190000,9999,4,,c
190000,16,4,,c
190100,9999,4,21,
190100,16,4,0,
190200,9999,4,69,
190200,16,4,0,
190300,9999,4,135,
190300,16,4,0,
190400,9999,4,18,
190400,16,4,0,
190500,9999,4,210,
190500,16,4,0,
190600,9999,4,177,
190600,16,4,0,
190700,9999,4,,c
190700,16,4,,c
190800,9999,4,3,
190800,16,4,,c
190900,9999,4,123,
190900,16,4,0,
191000,9999,4,81,
191000,16,4,0,
191100,9999,4,45,
191100,16,4,0,
191200,9999,4,120,
191200,16,4,0,
191300,9999,4,75,
191300,16,4,0,
191400,9999,4,57,
191400,16,4,3,
191500,9999,4,54,
191500,16,4,0,
191600,9999,4,66,
191600,16,4,0,
191700,9999,4,66,
191700,16,4,0,
191800,9999,4,99,
191800,16,4,0,
191900,9999,4,81,
191900,16,4,3,
192000,9999,4,150,
192000,16,4,3,
192100,9999,4,120,
192100,16,4,0,
192200,9999,4,,c
192200,16,4,,c
192300,9999,4,18,
192300,16,4,0,
192400,9999,4,6,
192400,16,4,,c
192500,9999,4,111,
192500,16,4,0,
192600,9999,4,48,
192600,16,4,0,
192700,9999,4,3,
192700,16,4,,c
192800,9999,4,138,
192800,16,4,0,
192900,9999,4,42,
192900,16,4,0,
193000,9999,4,102,
193000,16,4,0,
193100,9999,4,51,
193100,16,4,0,
193200,9999,4,90,
193200,16,4,0,
193300,9999,4,45,
193300,16,4,0,
193400,9999,4,45,
193400,16,4,0,
193500,9999,4,87,
193500,16,4,0,
193600,9999,4,21,
193600,16,4,0,
193700,9999,4,42,
193700,16,4,0,
193800,9999,4,612,
193800,16,4,0,
193900,9999,4,492,
193900,16,4,6,
194000,9999,4,39,
194000,16,4,0,
194100,9999,4,18,
194100,16,4,0,
194200,9999,4,21,
194200,16,4,0,
194300,9999,4,57,
194300,16,4,0,
194400,9999,4,198,
194400,16,4,0,
194500,9999,4,69,
194500,6,4,0,
194500,12,4,0,
194500,16,4,0,
194600,9999,4,39,
194600,16,4,0,
194700,9999,4,204,
194700,16,4,6,
194800,9999,4,234,
194800,16,4,3,
194900,9999,4,54,
194900,16,4,0,
195000,9999,4,6,
195000,16,4,0,
195100,9999,4,27,
195100,16,4,0,
195200,9999,4,45,
195200,16,4,0,
195300,9999,4,12,
195300,16,4,0,
195400,9999,4,63,
195400,16,4,0,
195500,9999,4,48,
195500,16,4,0,
195600,9999,4,18,
195600,6,4,0,
195600,12,4,0,
195600,16,4,0,
195700,9999,4,39,
195700,16,4,0,
195800,9999,4,42,
195800,16,4,0,
195900,9999,4,45,
195900,16,4,0,
196000,9999,4,39,
196000,16,4,0,
196100,9999,4,9,
196100,16,4,0,
196200,9999,4,66,
196200,16,4,0,
196300,9999,4,24,
196300,6,4,0,
196300,12,4,0,
196300,16,4,0,
196400,9999,4,36,
196400,16,4,0,
196500,9999,4,39,
196500,16,4,0,
196600,9999,4,21,
196600,16,4,0,
196700,9999,4,42,
196700,16,4,3,
196800,9999,4,15,
196800,16,4,0,
196900,9999,4,21,
196900,16,4,0,
197000,9999,4,18,
197000,6,4,0,
197000,12,4,0,
197000,16,4,0,
197100,9999,4,75,
197100,16,4,0,
197200,9999,4,9,
197200,16,4,0,
197300,9999,4,30,
197300,16,4,0,
197400,9999,4,24,
197400,16,4,0,
197500,9999,4,36,
197500,16,4,0,
197600,9999,4,33,
197600,16,4,3,
197700,9999,4,66,
197700,16,4,3,
197800,9999,4,3,
197800,16,4,,c
197900,9999,4,54,
197900,16,4,0,
198000,9999,4,12,
198000,12,4,0,
198000,16,4,0,
198100,9999,4,30,
198100,6,4,0,
198100,12,4,0,
198100,16,4,0,
198200,9999,4,18,
198200,16,4,0,
198300,9999,4,,c
198300,16,4,,c
198400,9999,4,33,
198400,16,4,0,
198500,9999,4,12,
198500,12,4,0,
198500,16,4,0,
198600,9999,4,12,
198600,16,4,0,
198700,9999,4,39,
198700,12,4,0,
198700,16,4,0,
198800,9999,4,21,
198800,6,4,0,
198800,12,4,0,
198800,16,4,0,
198900,9999,4,30,
198900,12,4,0,
198900,16,4,0,
199000,9999,4,18,
199000,16,4,0,
199100,9999,4,6,
199100,6,4,0,
199100,12,4,0,
199100,16,4,0,
199200,9999,4,21,
199200,16,4,0,
199300,9999,4,219,
199300,6,4,0,
199300,12,4,0,
199300,16,4,3,
199400,9999,4,15,
199400,16,4,0,
199500,9999,4,12,
199500,6,4,0,
199500,12,4,0,
199500,16,4,0,
199600,9999,4,18,
199600,16,4,0,
199700,9999,4,9,
199700,16,4,0,
199800,9999,4,69,
199800,16,4,0,
199900,9999,4,24,
199900,12,4,0,
199900,16,4,0,
200000,9999,4,27,
200000,16,4,0,
200100,9999,4,408,
200100,12,4,0,
200100,16,4,3,
200200,9999,4,24,
200200,12,4,0,
200200,16,4,0,
200300,9999,4,15,
200300,16,4,0,
200400,9999,4,24,
200400,16,4,0,
200500,9999,4,27,
200500,16,4,0,
200600,9999,4,30,
200600,6,4,0,
200600,12,4,0,
200600,16,4,0,
200700,9999,4,36,
200700,16,4,0,
200800,9999,4,27,
200800,6,4,0,
200800,12,4,0,
200800,16,4,0,
200900,9999,4,33,
200900,16,4,0,
201000,9999,4,33,
201000,6,4,0,
201000,12,4,0,
201000,16,4,0,
201100,9999,4,102,
201100,16,4,0,
201200,9999,4,36,
201200,12,4,0,
201200,16,4,0,
201300,9999,4,69,
201300,6,4,0,
201300,12,4,0,
201300,16,4,0,
201400,9999,4,27,
201400,12,4,0,
201400,16,4,0,
201500,9999,4,54,
201500,12,4,0,
201500,16,4,0,
201600,9999,4,66,
201600,12,4,0,
201600,16,4,0,
201700,9999,4,66,
201700,6,4,0,
201700,12,4,0,
201700,16,4,0,
201800,9999,4,66,
201800,6,4,0,
201800,12,4,0,
201800,16,4,0,
201900,9999,4,42,
201900,6,4,0,
201900,12,4,0,
201900,16,4,0,
202000,9999,4,45,
202000,6,4,0,
202000,12,4,0,
202000,16,4,0,
202100,9999,4,42,
202100,12,4,0,
202100,16,4,0,
202200,9999,4,36,
202200,16,4,0,
202300,9999,4,93,
202300,6,4,0,
202300,12,4,0,
202300,16,4,0,
202400,9999,4,24,
202400,16,4,0,
202500,9999,4,66,
202500,6,4,0,
202500,12,4,0,
202500,16,4,3,
202600,9999,4,21,
202600,16,4,0,
202700,9999,4,243,
202700,6,4,0,
202700,12,4,0,
202700,16,4,0,
202800,9999,4,126,
202800,16,4,0,
202900,9999,4,84,
202900,16,4,0,
203000,9999,4,21,
203000,16,4,0,
203100,9999,4,39,
203100,6,4,0,
203100,12,4,0,
203100,16,4,0,
203200,9999,4,66,
203200,6,4,0,
203200,12,4,0,
203200,16,4,0,
203300,9999,4,,c
203300,6,4,,c
203300,12,4,,c
203300,16,4,,c
203400,9999,4,33,
203400,6,4,0,
203400,12,4,0,
203400,16,4,0,
203500,9999,4,51,
203500,6,4,0,
203500,12,4,0,
203500,16,4,0,
203600,9999,4,18,
203600,16,4,0,
203700,9999,4,27,
203700,16,4,0,
203800,9999,4,75,
203800,6,4,0,
203800,12,4,0,
203800,16,4,0,
203900,9999,4,69,
203900,16,4,0,
204000,9999,4,,c
204000,16,4,,c
204100,9999,4,66,
204100,16,4,0,
204200,9999,4,51,
204200,6,4,0,
204200,12,4,0,
204200,16,4,0,
204300,9999,4,9,
204300,16,4,0,
204400,9999,4,99,
204400,6,4,0,
204400,12,4,0,
204400,16,4,0,
204500,9999,4,78,
204500,6,4,0,
204500,12,4,0,
204500,16,4,0,
204600,9999,4,6,
204600,6,4,,c
204600,12,4,,c
204600,16,4,,c
204700,9999,4,27,
204700,16,4,0,
204800,9999,4,63,
204800,6,4,0,
204800,12,4,0,
204800,16,4,0,
204900,9999,4,36,
204900,6,4,0,
204900,12,4,0,
204900,16,4,0,
205000,9999,4,36,
205000,6,4,0,
205000,12,4,0,
205000,16,4,0,
205100,9999,4,84,
205100,6,4,0,
205100,12,4,0,
205100,16,4,3,
205200,9999,4,57,
205200,6,4,0,
205200,12,4,0,
205200,16,4,3,
205300,9999,4,69,
205300,6,4,0,
205300,12,4,0,
205300,16,4,0,
205400,9999,4,186,
205400,16,4,0,
205500,9999,4,99,
205500,6,4,0,
205500,12,4,0,
205500,16,4,0,
205600,9999,4,144,
205600,6,4,0,
205600,12,4,0,
205600,16,4,0,
205700,9999,4,30,
205700,6,4,0,
205700,12,4,0,
205700,16,4,0,
205800,9999,4,36,
205800,16,4,0,
205900,9999,4,12,
205900,6,4,0,
205900,12,4,0,
205900,16,4,0,
206000,9999,4,36,
206000,16,4,0,
206100,9999,4,12,
206100,16,4,0,
206200,9999,4,12,
206200,16,4,0,
206300,9999,4,9,
206300,6,4,0,
206300,12,4,0,
206300,16,4,0,
206400,9999,4,36,
206400,16,4,0,
206500,9999,4,30,
206500,16,4,0,
206600,9999,4,21,
206600,6,4,0,
206600,12,4,0,
206600,16,4,0,
206700,9999,4,78,
206700,6,4,0,
206700,12,4,0,
206700,16,4,0,
206800,9999,4,252,
206800,6,4,0,
206800,12,4,0,
206800,16,4,3,
206900,9999,4,45,
206900,6,4,0,
206900,12,4,0,
206900,16,4,0,
207000,9999,4,21,
207000,6,4,0,
207000,12,4,0,
207000,16,4,0,
207100,9999,4,9,
207100,12,4,0,
207100,16,4,0,
207200,9999,4,15,
207200,16,4,0,
207300,9999,4,27,
207300,12,4,0,
207300,16,4,0,
207400,9999,4,39,
207400,6,4,0,
207400,12,4,0,
207400,16,4,0,
207500,9999,4,,c
207500,16,4,,c
207600,9999,4,57,
207600,6,4,0,
207600,12,4,0,
207600,16,4,0,
207700,9999,4,18,
207700,16,4,0,
207800,9999,4,126,
207800,6,4,0,
207800,12,4,0,
207800,16,4,0,
207900,9999,4,33,
207900,12,4,0,
207900,16,4,0,
208000,9999,4,72,
208000,6,4,0,
208000,12,4,0,
208000,16,4,0,
208100,9999,4,57,
208100,6,4,0,
208100,12,4,0,
208100,16,4,0,
208200,9999,4,87,
208200,6,4,0,
208200,12,4,0,
208200,16,4,0,
208300,9999,4,96,
208300,6,4,0,
208300,12,4,0,
208300,16,4,0,
208400,9999,4,87,
208400,6,4,0,
208400,12,4,0,
208400,16,4,0,
208500,9999,4,111,
208500,6,4,3,
208500,12,4,0,
208500,16,4,3,
208600,9999,4,78,
208600,12,4,0,
208600,16,4,3,
208700,9999,4,72,
208700,6,4,0,
208700,12,4,0,
208700,16,4,3,
208800,9999,4,9,
208800,6,4,0,
208800,12,4,0,
208800,16,4,0,
208900,9999,4,162,
208900,6,4,0,
208900,12,4,0,
208900,16,4,3,
209000,9999,4,12,
209000,12,4,0,
209000,16,4,0,
209100,9999,4,27,
209100,6,4,0,
209100,12,4,0,
209100,16,4,0,
209200,9999,4,18,
209200,16,4,0,
209300,9999,4,21,
209300,6,4,0,
209300,12,4,0,
209300,16,4,0,
209400,9999,4,60,
209400,16,4,0,
209500,9999,4,69,
209500,6,4,0,
209500,12,4,0,
209500,16,4,3,
209600,9999,4,39,
209600,12,4,0,
209600,16,4,0,
209700,9999,4,54,
209700,12,4,0,
209700,16,4,0,
209800,9999,4,30,
209800,12,4,0,
209800,16,4,0,
209900,9999,4,24,
209900,6,4,0,
209900,12,4,0,
209900,16,4,0,
210000,9999,4,30,
210000,6,4,0,
210000,12,4,0,
210000,16,4,0,
210100,9999,4,21,
210100,6,4,0,
210100,12,4,0,
210100,16,4,0,
210200,9999,4,114,
210200,6,4,0,
210200,12,4,0,
210200,16,4,0,
210300,9999,4,57,
210300,12,4,0,
210300,16,4,0,
210400,9999,4,147,
210400,12,4,0,
210400,16,4,0,
210500,9999,4,303,
210500,6,4,0,
210500,12,4,0,
210500,16,4,3,
210600,9999,4,18,
210600,6,4,0,
210600,12,4,0,
210600,16,4,0,
210700,9999,4,33,
210700,16,4,0,
210800,9999,4,24,
210800,6,4,0,
210800,12,4,0,
210800,16,4,0,
210900,9999,4,27,
210900,16,4,0,
211000,9999,4,24,
211000,6,4,0,
211000,12,4,0,
211000,16,4,0,
211100,9999,4,21,
211100,16,4,0,
211200,9999,4,81,
211200,6,4,0,
211200,12,4,0,
211200,16,4,0,
211300,9999,4,42,
211300,6,4,0,
211300,12,4,0,
211300,16,4,0,
211400,9999,4,15,
211400,6,4,0,
211400,12,4,0,
211400,16,4,0,
211500,9999,4,66,
211500,12,4,0,
211500,16,4,0,
211600,9999,4,66,
211600,6,4,0,
211600,12,4,0,
211600,16,4,0,
211700,9999,4,42,
211700,6,4,0,
211700,12,4,0,
211700,16,4,0,
211800,9999,4,42,
211800,6,4,0,
211800,12,4,0,
211800,16,4,0,
211900,9999,4,60,
211900,6,4,0,
211900,12,4,0,
211900,16,4,0,
212000,9999,4,42,
212000,6,4,0,
212000,12,4,0,
212000,16,4,0,
212100,9999,4,33,
212100,6,4,0,
212100,12,4,0,
212100,16,4,0,
212200,9999,4,45,
212200,6,4,0,
212200,12,4,0,
212200,16,4,3,
212300,9999,4,69,
212300,6,4,0,
212300,12,4,0,
212300,16,4,0,
212400,9999,4,33,
212400,16,4,0,
212500,9999,4,18,
212500,6,4,0,
212500,12,4,0,
212500,16,4,0,
212600,9999,4,24,
212600,16,4,0,
212700,9999,4,,c
212700,6,4,,c
212700,12,4,,c
212700,16,4,,c
212800,9999,4,324,
212800,6,4,0,
212800,12,4,0,
212800,16,4,3,
212900,9999,4,117,
212900,12,4,0,
212900,16,4,3,
213000,9999,4,27,
213000,6,4,0,
213000,12,4,0,
213000,16,4,0,
213100,9999,4,33,
213100,6,4,0,
213100,12,4,0,
213100,16,4,0,
213200,9999,4,72,
213200,6,4,0,
213200,12,4,0,
213200,16,4,3,
213300,9999,4,93,
213300,6,4,0,
213300,12,4,0,
213300,16,4,3,
213400,9999,4,69,
213400,6,4,0,
213400,12,4,0,
213400,16,4,0,
213500,9999,4,12,
213500,6,4,0,
213500,12,4,0,
213500,16,4,0,
213600,9999,4,18,
213600,6,4,0,
213600,12,4,0,
213600,16,4,0,
213700,9999,4,69,
213700,6,4,0,
213700,12,4,0,
213700,16,4,0,
213800,9999,4,21,
213800,6,4,0,
213800,12,4,0,
213800,16,4,0,
213900,9999,4,21,
213900,6,4,0,
213900,12,4,0,
213900,16,4,0,
214000,9999,4,24,
214000,6,4,0,
214000,12,4,0,
214000,16,4,0,
214100,9999,4,27,
214100,16,4,0,
214200,9999,4,18,
214200,6,4,3,
214200,12,4,0,
214200,16,4,0,
214300,9999,4,279,
214300,16,4,0,
214400,9999,4,24,
214400,6,4,0,
214400,12,4,0,
214400,16,4,0,
214500,9999,4,30,
214500,6,4,0,
214500,12,4,0,
214500,16,4,3,
214600,9999,4,21,
214600,6,4,0,
214600,12,4,0,
214600,16,4,0,
214700,9999,4,15,
214700,6,4,0,
214700,12,4,0,
214700,16,4,0,
214800,9999,4,27,
214800,6,4,0,
214800,12,4,0,
214800,16,4,0,
214900,9999,4,45,
214900,6,4,0,
214900,12,4,0,
214900,16,4,0,
215000,9999,4,21,
215000,6,4,0,
215000,12,4,0,
215000,16,4,0,
215100,9999,4,12,
215100,6,4,0,
215100,12,4,0,
215100,16,4,0,
215200,9999,4,27,
215200,6,4,0,
215200,12,4,0,
215200,16,4,0,
215300,9999,4,12,
215300,6,4,0,
215300,12,4,0,
215300,16,4,0,
215400,9999,4,108,
215400,6,4,0,
215400,12,4,0,
215400,16,4,0,
215500,9999,4,45,
215500,6,4,0,
215500,12,4,0,
215500,16,4,0,
215600,9999,4,135,
215600,6,4,0,
215600,12,4,0,
215600,16,4,0,
215700,9999,4,60,
215700,6,4,0,
215700,12,4,0,
215700,16,4,3,
215800,9999,4,159,
215800,16,4,0,
215900,9999,4,105,
215900,6,4,3,
215900,12,4,0,
215900,16,4,3,
216000,9999,4,18,
216000,16,4,0,
216100,9999,4,117,
216100,6,4,0,
216100,12,4,0,
216100,16,4,3,
216200,9999,4,24,
216200,6,4,0,
216200,12,4,0,
216200,16,4,3,
216300,9999,4,66,
216300,6,4,0,
216300,12,4,0,
216300,16,4,0,
216400,9999,4,27,
216400,6,4,0,
216400,12,4,0,
216400,16,4,0,
216500,9999,4,30,
216500,6,4,0,
216500,12,4,0,
216500,16,4,0,
216600,9999,4,39,
216600,6,4,0,
216600,12,4,0,
216600,16,4,0,
216700,9999,4,51,
216700,6,4,0,
216700,12,4,0,
216700,16,4,0,
216800,9999,4,21,
216800,6,4,0,
216800,12,4,0,
216800,16,4,0,
216900,9999,4,75,
216900,6,4,0,
216900,12,4,0,
216900,16,4,0,
217000,9999,4,366,
217000,6,4,3,
217000,10,4,24,
217000,12,4,0,
217000,16,4,9,
217100,9999,4,3,
217100,6,4,0,
217100,12,4,0,
217100,16,4,0,
217200,9999,4,27,
217200,6,4,0,
217200,12,4,0,
217200,16,4,0,
217300,9999,4,108,
217300,6,4,0,
217300,12,4,0,
217300,16,4,3,
217400,9999,4,186,
217400,6,4,0,
217400,12,4,0,
217400,16,4,0,
217500,9999,4,54,
217500,16,4,0,
217600,9999,4,45,
217600,6,4,0,
217600,12,4,0,
217600,16,4,0,
217700,9999,4,219,
217700,16,4,0,
217800,9999,4,36,
217800,6,4,0,
217800,12,4,0,
217800,16,4,0,
217900,9999,4,18,
217900,6,4,0,
217900,12,4,0,
217900,16,4,0,
218000,9999,4,33,
218000,6,4,0,
218000,12,4,0,
218000,16,4,0,
218100,9999,4,24,
218100,6,4,0,
218100,10,4,0,
218100,12,4,0,
218100,16,4,0,
218200,9999,4,9,
218200,6,4,0,
218200,12,4,0,
218200,16,4,0,
218300,9999,4,75,
218300,6,4,0,
218300,12,4,0,
218300,16,4,0,
218400,9999,4,87,
218400,6,4,0,
218400,12,4,0,
218400,16,4,3,
218500,9999,4,63,
218500,6,4,0,
218500,12,4,0,
218500,16,4,0,
218600,9999,4,42,
218600,6,4,0,
218600,12,4,0,
218600,16,4,0,
218700,9999,4,60,
218700,6,4,0,
218700,12,4,0,
218700,16,4,3,
218800,9999,4,27,
218800,6,4,0,
218800,10,4,0,
218800,12,4,0,
218800,16,4,3,
218900,9999,4,24,
218900,6,4,0,
218900,12,4,0,
218900,16,4,0,
219000,9999,4,75,
219000,6,4,0,
219000,12,4,0,
219000,16,4,0,
219100,9999,4,60,
219100,6,4,0,
219100,12,4,0,
219100,16,4,0,
219200,9999,4,36,
219200,16,4,0,
219300,9999,4,51,
219300,6,4,0,
219300,12,4,0,
219300,16,4,0,
219400,9999,4,81,
219400,12,4,0,
219400,16,4,3,
219500,9999,4,60,
219500,6,4,0,
219500,10,4,0,
219500,12,4,0,
219500,16,4,0,
219600,9999,4,72,
219600,6,4,0,
219600,12,4,0,
219600,16,4,0,
219700,9999,4,21,
219700,6,4,0,
219700,12,4,0,
219700,16,4,0,
219800,9999,4,57,
219800,6,4,0,
219800,12,4,0,
219800,16,4,0,
219900,9999,4,30,
219900,6,4,0,
219900,12,4,0,
219900,16,4,0,
220000,9999,4,69,
220000,6,4,0,
220000,12,4,0,
220000,16,4,0,
220100,9999,4,18,
220100,6,4,0,
220100,12,4,0,
220100,16,4,0,
220200,9999,4,9,
220200,6,4,,c
220200,12,4,,c
220200,16,4,,c
220300,9999,4,66,
220300,6,4,0,
220300,12,4,0,
220300,16,4,0,
220400,9999,4,30,
220400,6,4,0,
220400,12,4,0,
220400,16,4,0,
220500,9999,4,42,
220500,6,4,0,
220500,12,4,0,
220500,16,4,0,
220600,9999,4,39,
220600,6,4,0,
220600,10,4,0,
220600,12,4,0,
220600,16,4,0,
220700,9999,4,42,
220700,6,4,0,
220700,12,4,0,
220700,16,4,3,
220800,9999,4,33,
220800,6,4,0,
