AREA,MAINTRAVELEDUC,AGE,Value,Flags
123500,8,3,,c
123500,9,3,,c
123500,10,3,,c
123800,10,3,0,
123900,10,3,6,
124000,8,3,0,
124000,9,3,0,
124000,10,3,3,
124100,10,3,3,
124200,1,3,12,
124200,2,3,27,
124200,3,3,6,
124200,4,3,0,
124200,5,3,0,
124200,6,3,0,
124200,7,3,3,
124200,8,3,6,
124200,9,3,0,
124200,10,3,0,
124300,7,3,6,
124300,8,3,3,
124300,9,3,0,
124300,10,3,6,
124800,1,3,30,
124800,2,3,60,
124800,3,3,3,
124800,4,3,3,
124800,5,3,3,
124800,6,3,0,
124800,7,3,9,
124800,8,3,0,
124800,9,3,0,
124800,10,3,0,
124900,1,3,18,
124900,2,3,57,
124900,3,3,3,
124900,4,3,0,
124900,5,3,9,
124900,6,3,3,
124900,7,3,6,
124900,8,3,6,
124900,9,3,0,
124900,10,3,3,
125000,1,3,12,
125000,2,3,30,
125000,3,3,3,
125000,4,3,0,
125000,5,3,3,
125000,6,3,0,
125000,7,3,3,
125000,8,3,9,
125000,9,3,0,
125000,10,3,0,
125100,8,3,,c
125100,9,3,,c
125100,10,3,,c
125200,1,3,30,
125200,2,3,48,
125200,3,3,0,
125200,4,3,0,
125200,5,3,0,
125200,6,3,0,
125200,7,3,30,
125200,8,3,0,
125200,9,3,3,
125200,10,3,6,
125300,7,3,0,
125300,8,3,0,
125300,9,3,0,
125300,10,3,0,
125500,10,3,3,
125600,7,3,21,
125600,8,3,0,
125600,9,3,0,
125600,10,3,0,
125700,1,3,15,
125700,2,3,48,
125700,3,3,6,
125700,4,3,3,
125700,5,3,0,
125700,6,3,0,
125700,7,3,3,
125700,8,3,9,
125700,9,3,0,
125700,10,3,0,
125800,1,3,18,
125800,2,3,48,
125800,3,3,3,
125800,4,3,0,
125800,5,3,0,
125800,7,3,18,
125800,8,3,0,
125800,9,3,0,
125800,10,3,3,
125900,1,3,9,
125900,2,3,9,
125900,3,3,0,
125900,4,3,0,
125900,5,3,3,
125900,6,3,0,
125900,7,3,9,
125900,8,3,0,
125900,9,3,0,
125900,10,3,0,
126000,1,3,12,
126000,2,3,39,
126000,3,3,3,
126000,4,3,0,
126000,5,3,0,
126000,6,3,0,
126000,7,3,6,
126000,8,3,9,
126000,9,3,0,
126000,10,3,0,
126500,1,3,21,
126500,2,3,30,
126500,3,3,0,
126500,4,3,0,
126500,5,3,0,
126500,6,3,0,
126500,7,3,18,
126500,8,3,0,
126500,9,3,0,
126500,10,3,3,
126600,7,3,42,
126600,8,3,0,
126600,9,3,0,
126600,10,3,3,
126700,1,3,21,
126700,2,3,48,
126700,3,3,0,
126700,4,3,0,
126700,5,3,6,
126700,6,3,0,
126700,7,3,3,
126700,8,3,12,
126700,9,3,0,
126700,10,3,0,
126800,7,3,12,
126800,8,3,0,
126800,9,3,0,
126800,10,3,0,
126900,10,3,0,
127000,7,3,12,
127000,8,3,3,
127000,9,3,0,
127000,10,3,6,
127100,7,3,15,
127100,8,3,0,
127100,9,3,0,
127100,10,3,0,
127200,10,3,0,
127300,10,3,0,
127400,1,3,24,
127400,2,3,21,
127400,3,3,3,
127400,4,3,0,
127400,5,3,0,
127400,6,3,0,
127400,7,3,15,
127400,8,3,0,
127400,9,3,3,
127400,10,3,3,
127500,7,3,3,
127500,8,3,3,
127500,9,3,0,
127500,10,3,0,
127600,1,3,15,
127600,2,3,27,
127600,3,3,3,
127600,4,3,0,
127600,5,3,0,
127600,6,3,0,
127600,7,3,3,
127600,8,3,3,
127600,9,3,0,
127600,10,3,0,
127700,7,3,12,
127700,8,3,0,
127700,9,3,0,
127700,10,3,3,
128000,7,3,0,
128000,8,3,0,
128000,9,3,0,
128000,10,3,0,
128200,1,3,21,
128200,2,3,42,
128200,3,3,3,
128200,4,3,0,
128200,5,3,3,
128200,6,3,0,
128200,7,3,6,
128200,8,3,0,
128200,9,3,0,
128200,10,3,3,
128300,1,3,27,
128300,2,3,60,
128300,3,3,3,
128300,4,3,0,
128300,5,3,0,
128300,6,3,0,
128300,7,3,3,
128300,8,3,6,
128300,9,3,0,
128300,10,3,0,
128400,1,3,12,
128400,2,3,39,
128400,3,3,3,
128400,4,3,0,
128400,5,3,3,
128400,6,3,0,
128400,7,3,3,
128400,8,3,6,
128400,9,3,0,
128400,10,3,0,
128500,1,3,24,
128500,2,3,54,
128500,3,3,6,
128500,4,3,0,
128500,5,3,0,
128500,6,3,3,
128500,7,3,6,
128500,8,3,0,
128500,9,3,0,
128500,10,3,0,
128600,10,3,0,
128700,10,3,,c
128800,7,3,21,
128800,8,3,0,
128800,9,3,0,
128800,10,3,3,
128900,7,3,6,
128900,8,3,6,
128900,9,3,0,
128900,10,3,0,
129000,1,3,6,
129000,2,3,51,
129000,3,3,3,
129000,4,3,0,
129000,5,3,0,
129000,6,3,0,
129000,7,3,3,
129000,8,3,9,
129000,9,3,0,
129000,10,3,0,
129100,1,3,36,
129100,2,3,51,
129100,3,3,6,
129100,4,3,0,
129100,5,3,3,
129100,6,3,0,
129100,7,3,3,
129100,8,3,9,
129100,9,3,0,
129100,10,3,3,
129200,1,3,12,
129200,2,3,48,
129200,3,3,3,
129200,4,3,3,
129200,5,3,3,
129200,6,3,0,
129200,7,3,12,
129200,8,3,0,
129200,9,3,0,
129200,10,3,0,
129300,1,3,24,
129300,2,3,39,
129300,3,3,0,
129300,4,3,0,
129300,5,3,0,
129300,6,3,0,
129300,7,3,12,
129300,8,3,0,
129300,9,3,3,
129300,10,3,3,
129500,7,3,6,
129500,8,3,6,
129500,9,3,0,
129500,10,3,0,
129700,7,3,15,
129700,8,3,0,
129700,9,3,0,
129700,10,3,0,
129900,1,3,30,
129900,2,3,57,
129900,3,3,0,
129900,4,3,9,
129900,5,3,6,
129900,6,3,0,
129900,7,3,18,
129900,8,3,0,
129900,9,3,0,
129900,10,3,3,
130000,7,3,0,
130000,8,3,3,
130000,9,3,0,
130000,10,3,3,
130100,1,3,18,
130100,2,3,51,
130100,3,3,3,
130100,4,3,0,
130100,5,3,0,
130100,6,3,0,
130100,7,3,6,
130100,8,3,3,
130100,9,3,0,
130100,10,3,0,
130200,7,3,3,
130200,8,3,0,
130200,9,3,0,
130200,10,3,0,
130300,7,3,12,
130300,8,3,0,
130300,9,3,0,
130300,10,3,3,
130400,10,3,3,
130500,7,3,6,
130500,8,3,3,
130500,9,3,0,
130500,10,3,0,
130600,1,3,24,
130600,2,3,60,
130600,3,3,6,
130600,4,3,3,
130600,5,3,0,
130600,6,3,3,
130600,7,3,21,
130600,8,3,3,
130600,9,3,0,
130600,10,3,3,
130700,1,3,21,
130700,2,3,45,
130700,3,3,0,
130700,4,3,3,
130700,5,3,3,
130700,6,3,0,
130700,7,3,6,
130700,8,3,0,
130700,9,3,15,
130700,10,3,3,
130800,1,3,9,
130800,2,3,30,
130800,3,3,6,
130800,4,3,0,
130800,5,3,6,
130800,6,3,0,
130800,7,3,3,
130800,8,3,9,
130800,9,3,0,
130800,10,3,3,
130900,1,3,27,
130900,2,3,69,
130900,3,3,3,
130900,4,3,0,
130900,5,3,0,
130900,6,3,0,
130900,7,3,9,
130900,8,3,12,
130900,9,3,0,
130900,10,3,0,
131000,1,3,9,
131000,2,3,33,
131000,3,3,3,
131000,4,3,0,
131000,5,3,0,
131000,6,3,0,
131000,7,3,6,
131000,8,3,3,
131000,9,3,0,
131000,10,3,0,
131200,7,3,15,
131200,8,3,0,
131200,9,3,0,
131200,10,3,3,
131400,7,3,3,
131400,8,3,0,
131400,9,3,12,
131400,10,3,0,
131500,1,3,27,
131500,2,3,42,
131500,3,3,0,
131500,4,3,0,
131500,5,3,0,
131500,6,3,0,
131500,7,3,6,
131500,8,3,18,
131500,9,3,0,
131500,10,3,0,
131600,1,3,18,
131600,2,3,30,
131600,3,3,0,
131600,4,3,3,
131600,5,3,9,
131600,6,3,0,
131600,7,3,12,
131600,8,3,3,
131600,9,3,0,
131600,10,3,3,
131700,1,3,18,
131700,2,3,51,
131700,3,3,3,
131700,4,3,0,
131700,5,3,3,
131700,6,3,3,
131700,7,3,12,
131700,8,3,3,
131700,9,3,0,
131700,10,3,0,
131800,1,3,36,
131800,2,3,42,
131800,3,3,3,
131800,4,3,3,
131800,5,3,33,
131800,6,3,0,
131800,7,3,15,
131800,8,3,3,
131800,9,3,0,
131800,10,3,3,
131900,1,3,18,
131900,2,3,30,
131900,3,3,0,
131900,4,3,3,
131900,5,3,9,
131900,6,3,0,
131900,7,3,9,
131900,8,3,6,
131900,9,3,0,
131900,10,3,3,
132000,1,3,21,
132000,2,3,69,
132000,3,3,9,
132000,4,3,6,
132000,5,3,6,
132000,6,3,0,
132000,7,3,33,
132000,8,3,6,
132000,9,3,0,
132000,10,3,3,
132100,1,3,24,
132100,2,3,42,
132100,3,3,3,
132100,4,3,3,
132100,5,3,6,
132100,6,3,0,
132100,7,3,18,
132100,8,3,0,
132100,9,3,0,
132100,10,3,0,
132200,7,3,15,
132200,8,3,6,
132200,9,3,0,
132200,10,3,3,
132300,7,3,9,
132300,8,3,9,
132300,9,3,0,
132300,10,3,3,
132400,1,3,9,
132400,2,3,12,
132400,3,3,3,
132400,4,3,0,
132400,5,3,60,
132400,6,3,0,
132400,7,3,9,
132400,8,3,3,
132400,9,3,0,
132400,10,3,3,
132500,1,3,30,
132500,2,3,39,
132500,3,3,0,
132500,4,3,0,
132500,5,3,0,
132500,6,3,0,
132500,7,3,3,
132500,8,3,3,
132500,9,3,0,
132500,10,3,3,
132600,1,3,9,
132600,2,3,42,
132600,3,3,0,
132600,4,3,0,
132600,5,3,6,
132600,6,3,0,
132600,7,3,15,
132600,8,3,15,
132600,9,3,0,
132600,10,3,0,
132700,1,3,9,
132700,2,3,12,
132700,3,3,3,
132700,4,3,3,
132700,5,3,57,
132700,6,3,0,
132700,7,3,18,
132700,8,3,3,
132700,9,3,0,
132700,10,3,3,
132900,7,3,3,
132900,8,3,6,
132900,9,3,0,
132900,10,3,3,
133100,7,3,15,
133100,8,3,12,
133100,9,3,0,
133100,10,3,0,
133200,1,3,9,
133200,2,3,6,
133200,3,3,0,
133200,4,3,0,
133200,5,3,63,
133200,6,3,0,
133200,7,3,12,
133200,8,3,3,
133200,9,3,0,
133200,10,3,6,
133300,1,3,12,
133300,2,3,21,
133300,3,3,3,
133300,4,3,0,
133300,5,3,63,
133300,6,3,3,
133300,7,3,33,
133300,8,3,3,
133300,9,3,0,
133300,10,3,0,
133400,1,3,12,
133400,2,3,12,
133400,3,3,3,
133400,4,3,3,
133400,5,3,123,
133400,6,3,3,
133400,7,3,42,
133400,8,3,0,
133400,9,3,0,
133400,10,3,9,
133500,1,3,15,
133500,2,3,12,
133500,3,3,0,
133500,4,3,0,
133500,5,3,12,
133500,6,3,0,
133500,7,3,3,
133500,8,3,0,
133500,9,3,0,
133500,10,3,0,
133600,7,3,18,
133600,8,3,9,
133600,9,3,0,
133600,10,3,3,
133700,7,3,9,
133700,8,3,3,
133700,9,3,0,
133700,10,3,3,
133800,1,3,9,
133800,2,3,12,
133800,3,3,3,
133800,4,3,3,
133800,5,3,78,
133800,6,3,0,
133800,7,3,12,
133800,8,3,3,
133800,9,3,0,
133800,10,3,0,
133900,1,3,,c
133900,2,3,,c
133900,3,3,,c
133900,4,3,,c
133900,5,3,,c
133900,6,3,,c
133900,7,3,,c
133900,8,3,,c
133900,9,3,,c
133900,10,3,,c
134000,1,3,12,
134000,2,3,21,
134000,3,3,0,
134000,4,3,3,
134000,5,3,0,
134000,6,3,0,
134000,7,3,0,
134000,8,3,0,
134000,9,3,12,
134000,10,3,0,
134100,1,3,15,
134100,2,3,9,
134100,3,3,0,
134100,4,3,0,
134100,5,3,54,
134100,6,3,3,
134100,7,3,27,
134100,8,3,0,
134100,9,3,0,
134100,10,3,0,
134200,1,3,21,
134200,2,3,39,
134200,3,3,3,
134200,4,3,6,
134200,5,3,6,
134200,6,3,0,
134200,7,3,21,
134200,8,3,3,
134200,9,3,0,
134200,10,3,3,
134300,1,3,21,
134300,2,3,12,
134300,3,3,0,
134300,4,3,6,
134300,5,3,48,
134300,6,3,0,
134300,7,3,12,
134300,8,3,0,
134300,9,3,0,
134300,10,3,3,
134400,1,3,27,
134400,2,3,27,
134400,3,3,0,
134400,4,3,3,
134400,5,3,12,
134400,6,3,3,
134400,7,3,24,
134400,8,3,6,
134400,9,3,0,
134400,10,3,0,
134600,1,3,30,
134600,2,3,36,
134600,3,3,0,
134600,4,3,0,
134600,5,3,3,
134600,6,3,0,
134600,7,3,0,
134600,8,3,0,
134600,9,3,0,
134600,10,3,0,
134700,10,3,6,
134800,1,3,,c
134800,2,3,,c
134800,3,3,,c
134800,4,3,,c
134800,5,3,,c
134800,6,3,,c
134800,7,3,,c
134800,8,3,,c
134800,9,3,,c
134800,10,3,,c
134900,1,3,21,
134900,2,3,39,
134900,3,3,0,
134900,4,3,0,
134900,5,3,0,
134900,6,3,0,
134900,7,3,6,
134900,8,3,9,
134900,9,3,0,
134900,10,3,0,
135000,1,3,18,
135000,2,3,66,
135000,3,3,6,
135000,4,3,0,
135000,5,3,3,
135000,6,3,0,
135000,7,3,18,
135000,8,3,6,
135000,9,3,0,
135000,10,3,0,
135100,1,3,12,
135100,2,3,3,
135100,3,3,0,
135100,4,3,0,
135100,5,3,153,
135100,6,3,0,
135100,7,3,21,
135100,8,3,0,
135100,9,3,0,
135100,10,3,0,
135200,1,3,15,
135200,2,3,42,
135200,3,3,0,
135200,4,3,0,
135200,5,3,6,
135200,6,3,0,
135200,7,3,18,
135200,8,3,3,
135200,9,3,0,
135200,10,3,0,
135300,1,3,12,
135300,2,3,9,
135300,3,3,0,
135300,4,3,0,
135300,5,3,156,
135300,6,3,0,
135300,7,3,24,
135300,8,3,0,
135300,9,3,0,
135300,10,3,0,
135400,7,3,3,
135400,8,3,9,
135400,9,3,0,
135400,10,3,0,
135500,7,3,18,
135500,8,3,6,
135500,9,3,0,
135500,10,3,0,
135600,1,3,18,
135600,2,3,36,
135600,3,3,3,
135600,4,3,3,
135600,5,3,9,
135600,6,3,0,
135600,7,3,9,
135600,8,3,15,
135600,9,3,0,
135600,10,3,0,
135700,1,3,9,
135700,2,3,12,
135700,3,3,0,
135700,4,3,3,
135700,5,3,51,
135700,6,3,0,
135700,7,3,12,
135700,8,3,0,
135700,9,3,0,
135700,10,3,0,
135800,1,3,18,
135800,2,3,45,
135800,3,3,0,
135800,4,3,6,
135800,5,3,0,
135800,6,3,0,
135800,7,3,18,
135800,8,3,0,
135800,9,3,0,
135800,10,3,6,
135900,1,3,6,
135900,2,3,3,
135900,3,3,0,
135900,4,3,0,
135900,5,3,87,
135900,6,3,0,
135900,7,3,15,
135900,8,3,0,
135900,9,3,0,
135900,10,3,0,
136000,1,3,30,
136000,2,3,30,
136000,3,3,3,
136000,4,3,9,
136000,5,3,57,
136000,6,3,0,
136000,7,3,36,
136000,8,3,3,
136000,9,3,0,
136000,10,3,9,
136100,1,3,12,
136100,2,3,9,
136100,3,3,0,
136100,4,3,3,
136100,5,3,24,
136100,6,3,3,
136100,7,3,6,
136100,8,3,0,
136100,9,3,0,
136100,10,3,3,
136200,10,3,3,
136300,1,3,18,
136300,2,3,51,
136300,3,3,3,
136300,4,3,6,
136300,5,3,6,
136300,6,3,0,
136300,7,3,30,
136300,8,3,3,
136300,9,3,0,
136300,10,3,6,
136400,10,3,3,
136500,1,3,21,
136500,2,3,57,
136500,3,3,3,
136500,4,3,3,
136500,5,3,3,
136500,6,3,0,
136500,7,3,15,
136500,8,3,9,
136500,9,3,0,
136500,10,3,3,
136600,1,3,9,
136600,2,3,48,
136600,3,3,3,
136600,4,3,0,
136600,5,3,3,
136600,6,3,0,
136600,7,3,21,
136600,8,3,6,
136600,9,3,0,
136600,10,3,3,
136700,1,3,27,
136700,2,3,42,
136700,3,3,3,
136700,4,3,3,
136700,5,3,0,
136700,6,3,0,
136700,7,3,3,
136700,8,3,3,
136700,9,3,0,
136700,10,3,0,
136800,1,3,12,
136800,2,3,33,
136800,3,3,0,
136800,4,3,0,
136800,5,3,3,
136800,6,3,0,
136800,7,3,15,
136800,8,3,0,
136800,9,3,0,
136800,10,3,3,
136900,1,3,12,
136900,2,3,24,
136900,3,3,0,
136900,4,3,3,
136900,5,3,3,
136900,6,3,0,
136900,7,3,24,
136900,8,3,0,
136900,9,3,0,
136900,10,3,3,
137000,1,3,9,
137000,2,3,24,
137000,3,3,3,
137000,4,3,3,
137000,5,3,3,
137000,6,3,0,
137000,7,3,12,
137000,8,3,0,
137000,9,3,0,
137000,10,3,3,
137100,1,3,9,
137100,2,3,42,
137100,3,3,3,
137100,4,3,0,
137100,5,3,3,
137100,6,3,0,
137100,7,3,9,
137100,8,3,3,
137100,9,3,0,
137100,10,3,0,
137200,1,3,21,
137200,2,3,48,
137200,3,3,6,
137200,4,3,0,
137200,5,3,6,
137200,6,3,0,
137200,7,3,12,
137200,8,3,3,
137200,9,3,0,
137200,10,3,3,
137300,1,3,9,
137300,2,3,21,
137300,3,3,0,
137300,4,3,0,
137300,5,3,3,
137300,6,3,0,
137300,7,3,6,
137300,8,3,3,
137300,9,3,0,
137300,10,3,3,
137400,1,3,24,
137400,2,3,27,
137400,3,3,0,
137400,4,3,6,
137400,5,3,18,
137400,6,3,0,
137400,7,3,15,
137400,8,3,0,
137400,9,3,0,
137400,10,3,3,
137500,1,3,27,
137500,2,3,42,
137500,3,3,3,
137500,4,3,0,
137500,5,3,0,
137500,6,3,0,
137500,7,3,3,
137500,8,3,0,
137500,9,3,0,
137500,10,3,3,
137600,1,3,18,
137600,2,3,39,
137600,3,3,0,
137600,4,3,3,
137600,5,3,3,
137600,6,3,0,
137600,7,3,18,
137600,8,3,0,
137600,9,3,0,
137600,10,3,6,
137700,1,3,9,
137700,2,3,9,
137700,3,3,3,
137700,4,3,0,
137700,5,3,0,
137700,6,3,0,
137700,7,3,6,
137700,8,3,0,
137700,9,3,0,
137700,10,3,3,
137800,1,3,21,
137800,2,3,33,
137800,3,3,0,
137800,4,3,6,
137800,5,3,15,
137800,6,3,0,
137800,7,3,39,
137800,8,3,0,
137800,9,3,0,
137800,10,3,0,
137900,10,3,0,
138000,1,3,15,
138000,2,3,30,
138000,3,3,3,
138000,4,3,0,
138000,5,3,0,
138000,6,3,0,
138000,7,3,6,
138000,8,3,0,
138000,9,3,0,
138000,10,3,3,
138100,10,3,0,
138200,1,3,21,
138200,2,3,39,
138200,3,3,3,
138200,4,3,6,
138200,5,3,3,
138200,6,3,3,
138200,7,3,24,
138200,8,3,3,
138200,9,3,0,
138200,10,3,3,
138300,1,3,15,
138300,2,3,54,
138300,3,3,3,
138300,4,3,3,
138300,5,3,0,
138300,6,3,0,
138300,7,3,21,
138300,8,3,0,
138300,9,3,0,
138300,10,3,0,
138400,1,3,15,
138400,2,3,48,
138400,3,3,3,
138400,4,3,6,
138400,5,3,6,
138400,6,3,0,
138400,7,3,21,
138400,8,3,0,
138400,9,3,0,
138400,10,3,3,
138500,1,3,18,
138500,2,3,36,
138500,3,3,3,
138500,4,3,3,
138500,5,3,33,
138500,6,3,0,
138500,7,3,36,
138500,8,3,12,
138500,9,3,0,
138500,10,3,0,
138600,1,3,6,
138600,2,3,42,
138600,3,3,3,
138600,4,3,0,
138600,5,3,3,
138600,6,3,0,
138600,7,3,12,
138600,8,3,0,
138600,9,3,0,
138600,10,3,0,
138700,1,3,21,
138700,2,3,42,
138700,3,3,3,
138700,4,3,6,
138700,5,3,12,
138700,6,3,0,
138700,7,3,36,
138700,8,3,3,
138700,9,3,0,
138700,10,3,0,
138800,1,3,,c
138800,2,3,,c
138800,3,3,,c
138800,4,3,,c
138800,5,3,,c
138800,6,3,,c
138800,7,3,,c
138800,8,3,,c
138800,9,3,,c
138800,10,3,,c
138900,1,3,12,
138900,2,3,54,
138900,3,3,3,
138900,4,3,3,
138900,5,3,3,
138900,6,3,0,
138900,7,3,15,
138900,8,3,6,
138900,9,3,0,
138900,10,3,0,
139000,1,3,27,
139000,2,3,33,
139000,3,3,0,
139000,4,3,3,
139000,5,3,6,
139000,6,3,0,
139000,7,3,24,
139000,8,3,3,
139000,9,3,0,
139000,10,3,0,
139100,1,3,12,
139100,2,3,21,
139100,3,3,3,
139100,4,3,0,
139100,5,3,0,
139100,6,3,0,
139100,7,3,15,
139100,8,3,0,
139100,9,3,0,
139100,10,3,0,
139200,1,3,21,
139200,2,3,27,
139200,3,3,0,
139200,4,3,3,
139200,5,3,0,
139200,6,3,0,
139200,7,3,6,
139200,8,3,0,
139200,9,3,0,
139200,10,3,3,
139300,1,3,15,
139300,2,3,27,
139300,3,3,0,
139300,4,3,0,
139300,5,3,3,
139300,6,3,3,
139300,7,3,18,
139300,8,3,0,
139300,9,3,0,
139300,10,3,3,
139400,1,3,15,
139400,2,3,24,
139400,3,3,0,
139400,4,3,0,
139400,5,3,6,
139400,6,3,0,
139400,7,3,12,
139400,8,3,3,
139400,9,3,0,
139400,10,3,3,
139500,1,3,12,
139500,2,3,21,
139500,3,3,0,
139500,4,3,0,
139500,5,3,3,
139500,6,3,0,
139500,7,3,6,
139500,8,3,0,
139500,9,3,0,
139500,10,3,0,
139600,10,3,3,
139700,1,3,27,
139700,2,3,57,
139700,3,3,9,
139700,4,3,3,
139700,5,3,3,
139700,6,3,0,
139700,7,3,24,
139700,8,3,0,
139700,9,3,0,
139700,10,3,0,
139800,10,3,0,
139900,1,3,15,
139900,2,3,30,
139900,3,3,3,
139900,4,3,3,
139900,5,3,0,
139900,6,3,0,
139900,7,3,24,
139900,8,3,0,
139900,9,3,0,
139900,10,3,6,
140000,1,3,24,
140000,2,3,39,
140000,3,3,6,
140000,4,3,3,
140000,5,3,3,
140000,6,3,0,
140000,7,3,15,
140000,8,3,0,
140000,9,3,0,
140000,10,3,0,
140100,1,3,18,
140100,2,3,33,
140100,3,3,6,
140100,4,3,0,
140100,5,3,3,
140100,6,3,0,
140100,7,3,15,
140100,8,3,3,
140100,9,3,0,
140100,10,3,0,
140200,1,3,6,
140200,2,3,45,
140200,3,3,3,
140200,4,3,3,
140200,5,3,12,
140200,6,3,0,
140200,7,3,36,
140200,8,3,0,
140200,9,3,0,
140200,10,3,3,
140300,1,3,18,
140300,2,3,39,
140300,3,3,0,
140300,4,3,0,
140300,5,3,12,
140300,6,3,0,
140300,7,3,21,
140300,8,3,3,
140300,9,3,0,
140300,10,3,3,
140400,1,3,9,
140400,2,3,39,
140400,3,3,3,
140400,4,3,0,
140400,5,3,6,
140400,6,3,0,
140400,7,3,18,
140400,8,3,3,
140400,9,3,0,
140400,10,3,0,
140500,1,3,18,
140500,2,3,39,
140500,3,3,0,
140500,4,3,0,
140500,5,3,0,
140500,6,3,0,
140500,7,3,3,
140500,8,3,6,
140500,9,3,0,
140500,10,3,0,
140600,1,3,12,
140600,2,3,24,
140600,3,3,3,
140600,4,3,0,
140600,5,3,0,
140600,6,3,0,
140600,7,3,15,
140600,8,3,0,
140600,9,3,0,
140600,10,3,3,
140700,1,3,6,
140700,2,3,30,
140700,3,3,3,
140700,4,3,0,
140700,5,3,3,
140700,6,3,0,
140700,7,3,9,
140700,8,3,0,
140700,9,3,0,
140700,10,3,0,
140800,1,3,15,
140800,2,3,48,
140800,3,3,3,
140800,4,3,0,
140800,5,3,6,
140800,6,3,0,
140800,7,3,27,
140800,8,3,0,
140800,9,3,0,
140800,10,3,3,
140900,1,3,24,
140900,2,3,54,
140900,3,3,6,
140900,4,3,0,
140900,5,3,0,
140900,6,3,0,
140900,7,3,18,
140900,8,3,0,
140900,9,3,0,
140900,10,3,0,
141000,1,3,15,
141000,2,3,48,
141000,3,3,3,
141000,4,3,3,
141000,5,3,3,
141000,6,3,0,
141000,7,3,18,
141000,8,3,3,
141000,9,3,0,
141000,10,3,6,
141100,7,3,24,
141100,8,3,0,
141100,9,3,0,
141100,10,3,3,
141200,1,3,15,
141200,2,3,18,
141200,3,3,0,
141200,4,3,0,
141200,5,3,3,
141200,6,3,0,
141200,7,3,9,
141200,8,3,0,
141200,9,3,0,
141200,10,3,0,
141300,7,3,18,
141300,8,3,0,
141300,9,3,0,
141300,10,3,3,
141400,1,3,,c
141400,2,3,,c
141400,3,3,,c
141400,4,3,,c
141400,5,3,,c
141400,6,3,,c
141400,7,3,,c
141400,8,3,,c
141400,9,3,,c
141400,10,3,,c
141500,7,3,12,
141500,8,3,0,
141500,9,3,0,
141500,10,3,0,
141600,1,3,9,
141600,2,3,30,
141600,3,3,3,
141600,4,3,0,
141600,5,3,0,
141600,6,3,0,
141600,7,3,12,
141600,8,3,0,
141600,9,3,0,
141600,10,3,0,
141700,1,3,12,
141700,2,3,21,
141700,3,3,3,
141700,4,3,3,
141700,5,3,0,
141700,6,3,0,
141700,7,3,9,
141700,8,3,0,
141700,9,3,0,
141700,10,3,0,
141800,1,3,27,
141800,2,3,48,
141800,3,3,0,
141800,4,3,3,
141800,5,3,3,
141800,6,3,0,
141800,7,3,9,
141800,8,3,3,
141800,9,3,0,
141800,10,3,6,
335600,1,3,18,
335600,2,3,18,
335600,3,3,3,
335600,4,3,3,
335600,5,3,3,
335600,6,3,0,
335600,7,3,0,
335600,8,3,0,
335600,9,3,0,
335600,10,3,0,
335700,1,3,33,
335700,2,3,51,
335700,3,3,3,
335700,4,3,3,
335700,5,3,3,
335700,6,3,0,
335700,7,3,3,
335700,8,3,0,
335700,9,3,0,
335700,10,3,3,
335800,1,3,9,
335800,2,3,6,
335800,3,3,3,
335800,4,3,0,
335800,5,3,0,
335800,6,3,0,
335800,7,3,0,
335800,8,3,0,
335800,9,3,0,
335800,10,3,0,
335900,1,3,9,
335900,2,3,12,
335900,3,3,0,
335900,4,3,0,
335900,5,3,0,
335900,6,3,0,
335900,7,3,0,
335900,8,3,0,
335900,9,3,0,
335900,10,3,3,
336000,1,3,9,
336000,2,3,48,
336000,3,3,3,
336000,4,3,18,
336000,5,3,51,
336000,6,3,0,
336000,7,3,0,
336000,8,3,0,
336000,9,3,0,
336000,10,3,3,
336100,1,3,33,
336100,2,3,51,
336100,3,3,0,
336100,4,3,3,
336100,5,3,6,
336100,6,3,0,
336100,7,3,3,
336100,8,3,0,
336100,9,3,0,
336100,10,3,3,
336200,1,3,24,
336200,2,3,24,
336200,3,3,0,
336200,4,3,0,
336200,5,3,0,
336200,6,3,0,
336200,7,3,0,
336200,8,3,0,
336200,9,3,0,
336200,10,3,3,
336300,1,3,9,
336300,2,3,9,
336300,3,3,0,
336300,4,3,0,
336300,5,3,0,
336300,6,3,0,
336300,7,3,0,
336300,8,3,0,
336300,9,3,0,
336300,10,3,0,
336400,1,3,6,
336400,2,3,6,
336400,3,3,0,
336400,4,3,0,
336400,5,3,0,
336400,6,3,0,
336400,7,3,0,
336400,8,3,0,
336400,9,3,0,
336400,10,3,0,
336500,1,3,,c
336500,2,3,,c
336500,3,3,,c
336500,4,3,,c
336500,5,3,,c
336500,6,3,,c
336500,7,3,,c
336500,8,3,,c
336500,9,3,,c
336500,10,3,,c
336600,1,3,,c
336600,2,3,,c
336600,3,3,,c
336600,4,3,,c
336600,5,3,,c
336600,6,3,,c
336600,7,3,,c
336600,8,3,,c
336600,9,3,,c
336600,10,3,,c
336700,1,3,12,
336700,2,3,12,
336700,3,3,0,
336700,4,3,0,
336700,5,3,0,
336700,6,3,0,
336700,7,3,0,
336700,8,3,0,
336700,9,3,0,
336700,10,3,0,
336800,1,3,9,
336800,2,3,24,
336800,3,3,0,
336800,4,3,0,
336800,5,3,3,
336800,6,3,3,
336800,7,3,0,
336800,8,3,0,
336800,9,3,0,
336800,10,3,0,
336900,1,3,21,
336900,2,3,12,
336900,3,3,3,
336900,4,3,0,
336900,5,3,0,
336900,6,3,0,
336900,7,3,0,
336900,8,3,0,
